month,revenue_tm0,revenue_tm1,streams_tm0,streams_tm1,streams_tm2,facebook_likes,facebook_talks,instagram_followers,spotify_followers,spotify_listeners,spotify_popularity,wikipedia_views,youtube_comments,youtube_subscribers,youtube_videos,youtube_views
3/1/17,248.4176992,206.8726834,56882,42601,66064,0,0,0,3790,0,44,0,0,0,0,0
11/1/16,545.4112531,645.4591681,107812,122647,118911,0,0,0,7682,0,38,45,0,0,0,0
2/1/17,580.4924017,581.3029962,115150,116215,121418,0,0,0,8206,0,39,36,0,0,0,0
4/1/17,520.5825515,625.324887,113837,127804,115150,0,0,0,8483,0,35,35,0,0,0,0
5/1/17,552.3313125,520.5825515,121965,113837,127804,26358,0,2418,8616,0,36,29,36,1557,28,174599
7/1/18,3557.472841,3618.581072,817796,779444,783098,856333,588,93542,290139,491820,52,1152,0,0,26,7000984
8/1/18,3616.357033,3557.472841,829899,817796,779444,854991,3819,94068,296649,533811,53,2148,0,0,26,7086568
9/1/18,3530.577116,3616.357033,848586,829899,817796,854306,1184,95092,306924,556110,56,1146,0,0,26,7174710
10/1/18,50147.10391,71642.91901,10211640,14480655,24221305,0,0,0,3515,2601103,72,3059,0,0,0,0
12/1/16,15819.39216,14256.25443,2404715,2275646,2578044,0,0,0,8229,0,54,629,0,0,0,0
1/1/17,27837.35927,15819.39216,3049844,2404715,2275646,0,0,0,8470,0,55,1427,0,0,0,0
2/1/17,20364.9131,27837.35927,2608796,3049844,2404715,0,0,0,8909,0,57,1068,0,0,0,0
1/1/18,21263.10829,14393.35733,3259653,2507903,2627651,277680,0,237098,14497,0,55,708,0,0,0,0
3/1/18,18650.00135,17932.61174,2932005,2843301,3259653,278572,4623,244397,15515,25503,55,482,0,0,0,0
5/1/18,14647.85688,19266.44259,2624884,3119216,2932005,280197,4348,253782,16844,35709,53,433,0,0,0,0
6/1/18,14907.26525,14647.85688,2766841,2624884,3119216,280317,2743,253553,17347,26949,53,506,0,0,0,0
7/1/18,16321.3553,14907.26525,2885776,2766841,2624884,280333,2883,254720,17866,22497,49,739,0,0,0,0
8/1/18,16620.56865,16321.3553,2950903,2885776,2766841,283482,6962,260465,18456,25567,50,658,0,0,0,0
11/1/18,12695.24965,15420.26733,2494637,2909463,2837858,0,0,266642,21145,27579,54,459,0,0,0,0
2/1/18,362.1767918,459.3605521,77086,96488,105430,357810,0,1429690,93001,0,62,7,0,0,0,0
6/1/18,253.26121,288.6391203,66259,74869,71804,357302,1056,1481489,126420,1063866,63,5,0,0,0,0
9/1/18,205.6298934,208.4760434,50379,53092,56423,0,0,1489811,164201,756076,60,6,0,0,0,0
10/1/18,501.83982,520.4414568,74646,79625,28611,0,0,85314,3329,428310,54,146,0,0,8,870777
10/1/16,23473.24646,12780.46476,2913849,1529275,1223251,4167661,0,346165,0,0,0,124,0,0,0,0
11/1/16,30957.2917,23473.24646,4027953,2913849,1529275,4188900,0,351980,43441,0,60,115,0,0,0,0
6/1/17,10003.30318,11268.81795,1490729,1718518,1925425,4217170,0,419075,44597,0,54,99,0,753136,14,135228215
9/1/17,11648.84146,12328.25898,1602767,1643239,1559727,4216660,0,441620,44979,0,56,123,0,853300,14,183024755
10/1/17,10755.29081,11648.84146,1549315,1602767,1643239,4214410,0,453205,45091,0,57,152,0,942957,15,202416822
11/1/17,17263.59976,10755.29081,2406481,1549315,1602767,4209340,0,462869,45253,0,57,133,0,991891,16,217804632
10/1/18,13694.90288,3336.361524,1977821,317795,1375154,4161704,1753,544577,46627,192638,51,110,0,1119261,30,310972153
11/1/16,995.2438252,951.111555,841847,800633,769362,0,0,0,5606,0,36,232,0,0,0,0
11/1/18,1069.629269,1247.918825,1120152,1646744,1157750,0,0,0,67802,122104,41,240,0,0,0,0
10/1/18,76280.83313,108846.6114,16626146,20143435,27187179,64826,2216,0,125867,4544494,71,0,0,0,0,0
11/1/18,50807.02873,76280.83313,14081934,16626146,20143435,0,0,0,136340,4112702,70,0,0,0,0,0
10/1/17,9944.709117,9908.740672,5195302,5392372,6028160,961146,0,38477,62290,0,54,46,240,315727,16,173962936
11/1/17,9685.120904,9944.709117,5022093,5195302,5392372,958572,0,38540,62885,0,53,44,240,320226,16,176160991
5/1/18,8620.532961,8093.984012,5876073,5594439,5635686,949521,14974,38607,66852,260869,48,56,135,339439,16,187660937
10/1/18,9395.694072,9380.789635,5792053,5859634,6067579,0,0,39164,69730,234003,49,61,0,337392,16,199643179
10/1/16,1433.888959,1333.051529,328772,271930,255977,3148097,0,0,0,0,0,1063,0,0,0,0
9/1/18,1581.549835,1448.116382,424859,394550,421294,3095516,6768,3053932,449153,577185,54,1890,0,0,17,129207902
11/1/16,3539.046768,5300.107755,428233,578907,441796,0,0,0,12000,0,43,223,0,0,0,0
12/1/16,3723.807084,3539.046768,478885,428233,578907,0,0,0,12226,0,42,250,0,0,0,0
1/1/17,4626.119675,3723.807084,558344,478885,428233,0,0,0,12613,0,43,306,0,0,0,0
2/1/17,4726.153166,4626.119675,554138,558344,478885,0,0,0,12895,0,44,297,0,0,0,0
6/1/17,3598.32576,3716.021514,501057,505615,489899,0,0,13496,14428,0,42,132,8,72579,77,42925948
10/1/17,7442.755011,6636.751214,934594,681308,536843,215380,0,15361,16283,0,47,323,8,77635,89,46478937
9/1/18,9195.729345,7819.360084,2262095,1933333,1891033,0,0,29959,27902,167959,46,0,0,97360,117,56860629
10/1/18,10851.12206,9195.729345,2490038,2262095,1933333,0,0,33088,29107,200624,48,0,0,100761,120,58397739
11/1/16,147.8833905,178.3118247,31893,38890,31992,0,0,0,6558,0,46,34,0,0,0,0
7/1/17,62.4640999,73.66025202,14357,18235,22498,221619,0,41487,10694,0,45,39,54,13084,17,499997
10/1/18,60.51617455,54.51739604,14310,14061,15164,215860,1301,3291,18685,259534,44,0,0,13846,18,621805
9/1/18,1158.968844,1072.01555,185070,154607,141107,0,0,0,3765,31806,33,21,0,293,208,23478
10/1/18,1335.296501,1158.968844,219147,185070,154607,0,0,0,3832,36797,34,24,0,306,171,20224
1/1/17,712.36399,739.9697703,73989,69971,65514,0,0,0,986,0,30,0,0,0,0,0
2/1/17,694.4133692,712.36399,75254,73989,69971,0,0,0,1032,0,30,0,0,0,0,0
3/1/17,1006.478269,694.4133692,89824,75254,73989,0,0,0,1078,0,27,0,0,0,0,0
4/1/17,1059.715948,1006.478269,101403,89824,75254,0,0,0,1154,0,28,0,0,0,0,0
5/1/17,1018.850089,1059.715948,108124,101403,89824,47161,0,8826,1210,0,30,17,0,0,0,0
8/1/17,1826.71703,1824.840934,190488,166779,129623,48523,0,9201,1580,0,38,27,0,0,0,0
3/1/18,4696.838001,2607.01189,598606,335852,222494,52030,3427,10657,3782,82596,40,39,0,0,0,0
11/1/18,4016.499394,4661.378307,726597,808566,803682,0,0,14872,6507,157453,46,33,0,0,0,0
9/1/17,878.222831,1147.16189,143139,161341,115364,57517,0,4956,7501,0,39,27,0,0,0,0
10/1/17,893.4396127,878.222831,142097,143139,161341,57928,0,5005,7725,0,39,25,0,0,0,0
11/1/17,719.2880937,893.4396127,126550,142097,143139,58233,0,5018,7961,0,39,19,0,0,0,0
9/1/17,617.3369532,609.5133906,141454,159782,257566,61412,0,0,40862,0,51,339,33,5940,14,4358994
10/1/16,86.04639733,84.58037364,13439,12350,14168,0,0,0,0,0,0,37,0,0,0,0
12/1/17,227.2845955,275.2204375,43295,48529,46771,0,0,0,21327,0,50,43,0,0,0,0
3/1/18,228.6275213,234.3791433,38654,38603,50308,0,0,0,22277,44070,49,55,0,0,0,0
10/1/18,151.3846874,166.9474369,28751,29942,30788,0,0,0,24647,53898,46,53,0,0,0,0
1/1/17,334.1801813,327.1663983,62213,61256,60684,0,0,0,4299,0,39,0,0,0,0,0
2/1/17,291.1175948,334.1801813,54020,62213,61256,0,0,0,4391,0,40,0,0,0,0,0
10/1/18,63.2916176,67.10606437,9787,10836,15313,0,0,240120,38951,228557,46,66,0,30339,22,2123029
9/1/18,2706.186638,2369.614401,434903,385164,329964,0,0,3952,13335,109337,43,122,0,295503,12,83128269
11/1/18,3171.096229,3580.469513,545963,549406,434903,0,0,0,13720,114023,44,120,0,296977,12,84600641
10/1/16,1015.56983,1017.764993,191826,187407,181680,0,0,0,0,0,0,31,0,0,0,0
1/1/17,712.6414327,744.9571292,147175,155604,164282,0,0,0,10251,0,37,36,0,0,0,0
2/1/17,643.2428289,712.6414327,128778,147175,155604,0,0,0,10423,0,37,37,0,0,0,0
3/1/17,668.4629403,643.2428289,147650,128778,147175,0,0,0,10613,0,34,36,0,0,0,0
10/1/18,938.1256542,919.6765631,348678,364773,288284,0,0,6729,17704,64698,40,73,0,5527,34,842647
12/1/16,8684.945057,8948.702302,1394723,1462344,2089157,0,0,0,1364,0,50,0,0,0,0,0
2/1/17,3888.358618,8051.601463,773342,1315898,1394723,0,0,0,1715,0,49,0,0,0,0,0
5/1/17,3315.421967,3706.257733,766279,775891,796269,20901,0,8159,2472,0,51,0,0,0,0,0
7/1/17,3076.334028,3015.492439,696301,727839,766279,24069,0,8902,2879,0,52,0,0,0,0,0
10/1/18,2429.916505,3076.728771,695769,826601,1457227,0,0,24322,10192,552238,53,0,0,1355,32,284782
10/1/17,659.4121804,797.3762274,113319,118836,117887,26749,0,6712,19833,0,47,17,0,0,0,0
2/1/18,583.5729568,666.3179751,93241,105881,88541,26667,0,6941,20731,0,43,16,25,7971,11,3804369
5/1/18,553.4158167,560.6300336,94006,93801,98552,26477,15,6924,21297,89192,40,12,14,8058,11,3853689
7/1/18,513.8535738,481.226827,87562,83432,94006,0,0,6905,21672,77739,36,11,0,8093,11,3880636
8/1/18,464.9708727,513.8535738,81613,87562,83432,0,0,6872,21734,74626,36,12,0,8112,11,3892708
10/1/17,455.1424308,442.8673627,89057,80079,87717,0,0,0,949,0,50,0,0,0,0,0
9/1/18,19395.23701,16628.71576,4737052,4233878,4175477,0,0,0,33571,114169,46,86,0,131,6,17935
1/1/17,256712.114,245836.9689,66909738,63815563,58246385,0,0,0,169890,0,76,2721,8,217,12,157823
2/1/17,241487.5576,256712.114,65526865,66909738,63815563,0,0,0,180259,0,77,2593,8,220,12,160512
11/1/17,298201.5327,331828.0155,81808204,87175157,81205786,674327,0,0,309537,0,81,2195,8,266,12,196815
12/1/17,289849.2229,298201.5327,86940942,81808204,87175157,672528,0,0,328030,0,79,2069,8,275,12,200645
11/1/16,150.1755807,188.0336407,31215,38163,33992,0,0,0,3000,0,26,0,0,0,0,0
10/1/18,303.8732072,172.1040301,78912,50860,48557,0,0,0,7293,10184,29,2263,0,0,0,0
5/1/18,535.7752596,190.4224419,95255,45194,71925,72176,2359,37853,6971,151686,42,23,0,0,0,0
10/1/18,212.2393476,213.8370507,43342,41410,52201,85669,1621,46650,9266,105880,42,39,0,0,0,0
11/1/18,163.9273658,212.2393476,35499,43342,41410,0,0,47635,9644,122638,42,23,0,0,0,0
10/1/16,1564.377062,1556.662584,237670,220666,235891,180771,0,0,0,0,0,218,0,1037,10,256442
12/1/16,6027.505378,1899.113593,1206862,311091,237670,180723,0,0,81088,0,54,202,0,1050,10,260594
1/1/17,1631.587832,6027.505378,265338,1206862,311091,180734,0,0,82112,0,54,227,0,1055,10,263678
10/1/18,339.0587567,322.4397179,85258,77211,63934,181962,293,0,112878,260366,51,166,0,4569,29,1401209
11/1/16,378.8122992,543.2121258,42671,62661,60126,0,0,0,2758,0,37,0,0,0,0,0
1/1/17,308.599405,326.4227388,37817,40633,42671,0,0,0,2856,0,36,0,0,0,0,0
2/1/17,246.7041531,308.599405,30243,37817,40633,0,0,0,2905,0,36,0,0,0,0,0
3/1/17,263.9861419,246.7041531,36907,30243,37817,0,0,0,2947,0,32,0,0,0,0,0
11/1/16,10583.09731,11342.70459,2326578,2449223,1808827,1590642,0,0,110439,0,55,3179,0,0,0,0
3/1/17,10596.92656,10596.94664,2393419,2392345,2351187,1591084,0,0,132876,0,53,3850,0,0,0,0
8/1/18,10019.95835,10461.28179,2881031,2883233,2732016,1612453,2576,332872,329937,578586,52,8452,0,68458,77,24887471
11/1/16,230.2592949,250.4014729,27029,27434,24072,0,0,0,1848,0,28,0,0,0,0,0
11/1/18,271.2365456,298.2792515,202126,141869,140617,0,0,0,5709,20362,31,47,0,0,0,0
3/1/17,205.0222548,213.5513299,107102,115710,159878,0,0,0,1021,0,28,0,0,0,0,0
10/1/17,799.9472548,750.6998018,401059,208063,94745,0,0,5199,2536,0,40,0,0,63,51,10894
9/1/18,460.2414388,314.290352,148032,100839,61140,0,0,5845,5608,39265,36,0,0,123,41,7134
1/1/17,2451.603284,2097.482948,471568,380229,367952,0,0,0,18339,0,41,2161,0,0,0,0
8/1/17,219.0850673,174.5208998,48504,33515,42421,0,0,0,5477,0,41,28,0,76,453,8587
9/1/17,287.4622814,219.0850673,64662,48504,33515,0,0,0,5690,0,43,36,0,79,472,9070
10/1/18,638.8826876,474.6038053,132532,110607,107822,0,0,0,9389,99796,41,49,0,126,643,24049
11/1/16,5403.303231,6005.500081,2814011,3101502,3156351,0,0,0,128055,0,57,87,0,0,0,0
6/1/18,8544.479463,9509.692313,4488781,5401781,6226247,0,0,0,702216,860032,59,100,0,0,0,0
10/1/16,2393.706922,4458.062256,432988,873210,896224,69254,0,0,0,0,0,11,0,0,0,0
12/1/16,2250.031513,3191.246432,443699,581801,432988,68950,0,0,45581,0,50,10,0,0,0,0
5/1/17,3486.747639,2935.325288,706574,610472,775205,67765,0,98148,45631,0,49,13,0,364,116,107719
6/1/17,3339.677252,3486.747639,674840,706574,610472,67590,0,97884,45659,0,51,10,0,363,116,107725
8/1/17,2772.074348,3079.425284,532752,605895,674840,67253,0,0,45670,0,52,10,0,362,116,107719
11/1/17,2639.759484,3633.781567,507693,663099,524204,66988,0,0,45947,0,53,11,0,363,118,107792
2/1/18,2520.86178,2568.014693,430041,473800,478805,66394,0,0,46749,0,49,14,0,365,119,107803
5/1/18,2804.851267,2495.636459,518499,436692,467656,65693,1497,91593,47570,136744,47,10,0,372,119,107872
10/1/18,2843.312361,2957.72536,525228,526456,529500,64887,129,89790,49253,142503,48,17,0,497,160,162794
11/1/18,2676.162325,2843.312361,517445,525228,526456,0,0,0,49515,141510,48,15,0,504,203,153242
11/1/18,45.69670581,63.08213639,7387,10684,16325,441503,1176,1286,5388,18141,25,569,0,757,8,365653
11/1/16,694.9279883,328.4691332,155073,82570,55587,0,0,0,3422,0,51,0,0,0,0,0
1/1/17,426.2031713,2650.448446,116449,554942,155073,0,0,0,3454,0,54,0,0,0,0,0
2/1/17,294.4602314,426.2031713,77261,116449,554942,0,0,0,3466,0,53,46,0,0,0,0
3/1/17,310.0301742,294.4602314,80692,77261,116449,0,0,0,3480,0,49,55,0,0,0,0
5/1/18,267.6073425,472.8368825,69215,109146,133103,1490,5,0,3892,150820,50,57,0,0,0,0
10/1/18,433.1875175,315.1198612,123710,88281,65428,0,0,0,4055,165374,52,54,0,0,0,0
10/1/16,6577.409706,5570.346034,1354340,1084623,869134,24528,0,0,0,0,0,1551,0,0,0,0
11/1/16,7516.339681,6577.409706,1575785,1354340,1084623,24540,0,0,57272,0,64,1910,0,0,0,0
10/1/17,9371.427895,6565.461898,1748212,1287905,1111560,24451,0,0,130736,0,66,1681,0,0,0,0
2/1/18,8940.266777,11781.2319,1756399,2336577,3323792,24263,0,0,189454,0,66,1906,0,0,0,0
10/1/18,11269.72347,9742.374362,2714943,2386050,2159251,23814,0,0,301536,1243692,64,1828,0,0,0,0
9/1/17,353.114167,265.4786243,70140,58121,58122,0,0,16718,9320,0,50,1324,0,0,0,0
10/1/18,9577.770597,4261.753426,1286932,638746,62275,0,0,27765,16888,385089,53,1489,0,2697,38,274312
11/1/16,22530.65209,19277.77499,3353911,3209713,2870648,15021,0,9456,10682,0,59,104,0,0,0,0
12/1/16,19539.25728,22530.65209,3310377,3353911,3209713,15153,0,9532,10827,0,59,60,0,0,0,0
2/1/17,15730.42958,17410.69719,2888568,3135113,3310377,15437,0,9645,11349,0,59,97,0,0,0,0
3/1/17,17264.01819,15730.42958,3537937,2888568,3135113,15563,0,9780,11625,0,57,55,0,0,0,0
8/1/17,17332.05392,18280.52794,3365871,3469968,3429065,16043,0,10599,12956,0,62,69,0,0,0,0
9/1/17,17320.99958,17332.05392,3194172,3365871,3469968,16101,0,10844,13294,0,64,65,0,0,0,0
10/1/17,18048.91997,17320.99958,3521846,3194172,3365871,16120,0,10966,13638,0,65,54,0,0,0,0
10/1/18,15836.49834,15562.00248,3310328,3181302,3101359,16256,148,12291,17874,1592948,62,39,0,1706,10,1042535
2/1/17,140.483948,59.69290085,95670,99475,143679,0,0,0,43724,0,77,682,0,0,0,0
8/1/17,19.7171959,25.81278755,13296,16069,15639,41227,0,202924,95475,0,75,372,0,165706,8,17644186
10/1/18,3567.30609,2925.01372,7594409,6069868,6333838,0,0,433236,393968,4605262,75,240,0,272264,16,35266735
2/1/17,213.7945623,277.6293843,45703,46418,50354,0,0,0,740,0,25,30,0,0,0,0
10/1/17,272.2870621,261.540405,51860,43030,42501,476678,0,53805,1555,0,34,18,0,0,0,0
10/1/18,419.9915017,327.2948291,143125,108223,92438,0,0,73913,17585,28803,42,20,0,0,0,0
12/1/16,4562.940011,4953.998497,552745,776373,105214,0,0,0,1446,0,52,0,0,0,0,0
11/1/17,1394.407223,1624.971824,265384,299850,290950,5677,0,183335,1860,0,52,193,0,0,0,0
10/1/18,5432.986769,4528.847713,1339593,664406,661810,0,0,0,3568,37034,35,52,0,235,749,19042
10/1/18,87.83920352,91.38095096,21137,22819,29171,0,0,0,4125,7438,40,64,0,554291,676,150635242
11/1/16,802.967202,844.4308034,165004,139981,130628,0,0,0,3545,0,33,0,0,0,0,0
3/1/18,458.9066141,498.346235,90643,85970,103358,29707,126,0,4347,18169,31,0,0,0,0,0
12/1/16,1273.258078,1555.384349,206298,235346,240017,0,0,0,5435,0,51,0,0,0,0,0
10/1/16,750.5019431,852.6318585,103615,100556,109149,0,0,0,0,0,0,19,0,0,0,0
12/1/16,616.6457162,648.1203296,94828,91212,103615,0,0,0,2315,0,30,22,0,0,0,0
5/1/17,436.4653386,555.9620402,66440,79233,71043,0,0,0,2524,0,27,44,1072,527971,21,137597774
4/1/17,220.9033385,208.4758472,34144,36331,34052,0,0,0,5898,0,34,0,0,0,0,0
10/1/18,245.401932,218.642378,38503,34511,34665,0,0,23873,7803,56347,38,144,0,0,0,0
10/1/18,1073.564701,622.4782416,278952,149258,181176,0,0,3457,1664,90798,38,0,0,0,0,0
11/1/18,872.0392322,1073.564701,253748,278952,149258,0,0,0,1739,95779,39,0,0,0,0,0
6/1/17,3615.076876,3165.687527,7517808,8352491,7509756,0,0,0,532,0,25,84,0,0,0,0
7/1/18,8767.233928,7772.890471,16843878,14315239,15815037,0,0,20318,4339,17604,27,80,0,0,0,0
10/1/18,9997.529101,10745.99515,20508782,21237317,20325593,0,0,21603,5046,20978,31,111,0,0,0,0
3/1/18,687.8080401,607.9128588,198568,175523,175548,0,0,0,2275,7387,37,10,0,0,0,0
6/1/18,358.3767907,379.6527824,86451,94391,113312,0,0,0,2322,5753,35,9,0,0,0,0
1/1/17,1017.804938,1034.282766,186806,168566,200165,14591,0,2041,12154,0,51,3798,0,0,0,0
9/1/17,1286.240354,1547.338638,256218,287917,304583,28246,0,7784,27020,0,58,2854,0,22326,11,5880190
7/1/18,1005.587147,1041.279279,198556,213234,231564,44881,1254,23116,57393,642218,54,2563,0,41024,15,11025730
11/1/16,552.5763336,627.509227,99655,102397,72032,0,0,0,6196,0,45,0,0,0,0,0
10/1/18,330.4083356,326.9838058,64780,64013,60473,0,0,47359,15943,238441,46,0,0,5226,116,2686948
12/1/16,742.6958132,750.0304887,137833,131933,156879,0,0,0,7809,0,41,0,0,0,0,0
2/1/17,609.6248488,764.7982841,114996,147460,137833,0,0,0,7930,0,42,0,0,0,0,0
6/1/17,224.4967677,222.8643134,74241,72714,83300,0,0,0,7009,0,47,329,0,0,0,0
9/1/17,235.6362127,224.5040665,61375,67128,68894,0,0,0,8155,0,49,289,0,0,0,0
10/1/18,4464.509758,5189.232143,777923,927252,1342523,0,0,0,15363,20504,48,272,0,0,0,0
10/1/16,29174.62144,22247.42503,12486657,8885173,4880109,0,0,0,0,0,0,41,0,0,0,0
11/1/16,27744.16633,29174.62144,11102248,12486657,8885173,0,0,0,79702,0,58,40,0,0,0,0
2/1/17,23308.54112,25657.64393,9664381,10752397,11034859,0,0,0,94765,0,59,70,0,0,0,0
5/1/17,24685.49997,24373.86509,9989281,10328245,10917386,3389963,0,483470,124349,0,56,46,0,0,0,0
7/1/17,25664.19399,25117.37329,10759656,9372963,9989281,3393451,0,489009,140291,0,58,55,0,0,0,0
7/1/18,23144.70258,22953.65155,9215295,9492638,9720326,0,0,528007,295943,406580,51,43,0,0,0,0
8/1/18,21210.14936,23144.70258,8580613,9215295,9492638,0,0,535952,303311,433878,52,39,0,0,0,0
9/1/18,21313.08939,21210.14936,8211552,8580613,9215295,0,0,546926,314899,455684,54,33,0,0,0,0
10/1/18,21086.47468,21313.08939,7946076,8211552,8580613,0,0,549432,322976,488127,55,37,0,0,0,0
3/1/17,553.7840944,805.8078165,104661,143706,46336,0,0,0,2409,0,35,0,0,0,0,0
4/1/17,377.4023304,553.7840944,71439,104661,143706,0,0,0,2490,0,33,0,0,0,0,0
7/1/17,311.0093239,296.3911979,61675,57079,62000,6976,0,1068,2660,0,33,0,4,378,21,350952
9/1/17,341.2524586,303.7288739,66965,58252,61675,7005,0,1083,2765,0,35,0,4,381,21,354147
1/1/18,321.9144317,219.1743416,66293,46053,51508,6978,0,1104,2941,0,33,0,4,387,21,358112
4/1/18,126.6925787,115.9447142,31342,30758,20164,0,0,0,860,17082,25,12,0,437262,132,46257363
10/1/18,145.3660262,287.4603641,41654,66104,72692,0,0,138496,2045,13227,25,10,0,620222,158,66631363
9/1/17,4142.183357,4366.725858,996983,1054220,1189053,1092816,0,69106,204656,0,64,299,212,12367,36,1488760
10/1/17,4363.852719,4142.183357,1059601,996983,1054220,1091610,0,69810,211660,0,65,293,212,12458,36,1498164
5/1/18,3615.310225,3882.705081,919251,950999,991489,1078498,6625,75632,261309,726934,60,298,119,62085,36,1540965
6/1/18,4006.922053,3615.310225,1012006,919251,950999,1076056,1243,76325,269105,728426,60,265,0,63011,36,1546977
7/1/18,3693.416949,4006.922053,898127,1012006,919251,1073947,1456,77171,277088,733414,57,301,0,64114,36,1552533
11/1/18,3667.023578,4005.711132,926482,972942,832287,0,0,0,304659,763246,61,365,0,68309,36,1576489
11/1/16,4955.429397,5280.82035,972199,1037081,934991,86949,0,246977,76633,0,62,378,16,82231,14,11868370
1/1/17,5604.12625,4825.838925,1152253,948949,972199,91920,0,281444,85640,0,63,498,16,89048,14,13532598
4/1/17,10099.17025,4802.700617,1823919,1103086,968707,100682,0,334826,104611,0,62,631,16,101270,15,16192484
4/1/18,336713.1729,78376.86408,69198708,15632732,16017897,146439,6432,887243,302168,2394048,78,4581,16,242060,9,24684209
5/1/18,176016.077,336713.1729,38560922,69198708,15632732,152033,2303,910408,337628,2693491,77,1713,9,294310,9,25428379
7/1/18,124826.0854,135436.0424,26631682,29677874,38560922,158352,1945,997962,391621,2350464,73,1570,0,318996,9,26634388
8/1/18,106219.404,124826.0854,24393963,26631682,29677874,162274,1436,1054976,412904,2246086,73,1567,0,344092,9,27286133
9/1/18,106038.6628,106219.404,23721235,24393963,26631682,165130,1208,1124791,443193,2305728,76,1561,0,362604,9,27880628
10/1/18,113693.3916,106038.6628,25115827,23721235,24393963,167266,1448,1215345,464054,2341692,76,1395,0,375891,9,28469432
1/1/17,7435.021958,4830.530192,2442338,1681847,1844007,0,0,0,3635,0,49,0,0,0,0,0
10/1/18,9229.634065,10211.39379,2545323,2484167,2113645,0,0,0,6657,281931,52,159,0,0,0,0
5/1/17,1552.81494,3064.704417,569852,151113,168561,6258,0,0,1787,0,32,101,0,0,0,0
10/1/16,118123.9788,97366.65375,30460181,22171826,15603616,0,0,0,0,0,0,3592,0,0,0,0
12/1/16,117390.0057,110711.2484,29791673,28630228,30460181,0,0,0,638998,0,76,4144,0,0,0,0
5/1/17,202201.4859,185871.0241,46605964,42794776,45595216,1680840,0,0,825644,0,77,3322,0,0,0,0
7/1/17,353273.812,298243.1101,72127177,60914579,46605964,1681783,0,0,893926,0,80,2566,0,0,0,0
2/1/18,213693.7421,254161.148,51724686,59993472,54160473,1691366,0,0,1403358,0,82,4932,0,0,0,0
3/1/18,223209.3265,213693.7421,54721120,51724686,59993472,1692815,6152,0,1460686,5233999,82,7962,0,0,0,0
